tweet_id,username,timestamp,content,normalized_content,reply_count,repost_count,like_count,view_count,bookmark_count,mentions,hashtags,query_tag,synthetic,engagement_total
sample-0000135,sample_trader_403,2026-08-04T03:52:55+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",18,26,35,72691,6,,banknifty,banknifty,True,85
sample-0000136,sample_trader_404,2026-08-04T03:05:40+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,28,76,1,36392,4,,sensex,sensex,True,109
sample-0000137,sample_trader_57,2026-08-04T02:06:49+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",21,3,67,1997,11,,sensex,sensex,True,102
sample-0000138,sample_trader_90,2026-08-04T07:53:32+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",8,6,64,55226,16,,intraday,intraday,True,94
sample-0000139,sample_trader_399,2026-08-03T16:08:44+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",11,65,303,14343,14,,nifty50,nifty50,True,393
sample-0000140,sample_trader_267,2026-08-03T08:28:37+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,9,58,329,4132,1,,intraday,intraday,True,397
sample-0000141,sample_trader_252,2026-08-04T04:32:10+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",22,56,37,10639,10,,banknifty,banknifty,True,125
sample-0000142,sample_trader_320,2026-08-03T22:27:14+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",20,74,280,42672,12,,nifty50,nifty50,True,386
sample-0000143,sample_trader_259,2026-08-03T15:56:51+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,19,55,50,15046,20,,banknifty,banknifty,True,144
sample-0000144,sample_trader_232,2026-08-03T16:48:30+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,28,29,211,44474,14,,intraday,intraday,True,282
sample-0000145,sample_trader_161,2026-08-03T16:55:44+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,21,32,191,20056,15,nseindia,sensex,sensex,True,259
sample-0000146,sample_trader_50,2026-08-03T16:44:34+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",23,47,415,17104,17,nseindia,banknifty,banknifty,True,502
sample-0000147,sample_trader_211,2026-08-04T04:00:59+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,11,54,444,6793,9,,intraday,intraday,True,518
sample-0000148,sample_trader_260,2026-08-03T11:25:32+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,6,19,336,63251,7,,sensex,sensex,True,368
sample-0000149,sample_trader_391,2026-08-04T04:17:02+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,8,73,115,56294,17,,sensex,sensex,True,213
sample-0000150,sample_trader_337,2026-08-03T10:17:38+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,26,34,14,23697,8,,intraday,intraday,True,82
sample-0000151,sample_trader_4,2026-08-03T19:41:11+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,5,18,289,52581,2,,intraday,intraday,True,314
sample-0000152,sample_trader_383,2026-08-04T05:07:34+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,16,27,192,55078,14,,intraday,intraday,True,249
sample-0000153,sample_trader_398,2026-08-03T20:39:23+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,30,72,305,11185,1,,intraday,intraday,True,408
sample-0000154,sample_trader_140,2026-08-04T05:29:47+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,14,54,248,79620,14,,intraday,intraday,True,330
sample-0000155,sample_trader_221,2026-08-03T19:53:58+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",3,36,347,77793,15,,banknifty,banknifty,True,401
sample-0000156,sample_trader_203,2026-08-04T00:26:17+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,19,7,3,26844,9,,intraday,intraday,True,38
sample-0000157,sample_trader_168,2026-08-03T21:55:42+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",3,0,254,56496,5,,nifty50,nifty50,True,262
sample-0000158,sample_trader_287,2026-08-03T14:15:10+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",26,45,36,52094,1,,sensex,sensex,True,108
sample-0000159,sample_trader_295,2026-08-03T21:04:07+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,13,73,207,54797,9,,banknifty,banknifty,True,302
sample-0000160,sample_trader_411,2026-08-04T02:12:33+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",30,79,235,47478,2,,banknifty,banknifty,True,346
sample-0000161,sample_trader_302,2026-08-03T16:36:16+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,12,67,40,51923,9,,sensex,sensex,True,128
sample-0000162,sample_trader_40,2026-08-04T02:20:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,16,14,271,66890,6,,sensex,sensex,True,307
sample-0000163,sample_trader_418,2026-08-03T08:58:01+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,4,30,52,19244,8,,sensex,sensex,True,94
sample-0000164,sample_trader_39,2026-08-03T08:36:02+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",5,80,252,60861,18,,sensex,sensex,True,355
sample-0000165,sample_trader_162,2026-08-03T09:37:50+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,4,56,34,61512,14,,nifty50,nifty50,True,108
sample-0000166,sample_trader_260,2026-08-03T19:39:11+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",2,39,236,59283,1,nseindia,banknifty,banknifty,True,278
sample-0000167,sample_trader_47,2026-08-03T08:59:43+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,19,76,259,50444,14,,sensex,sensex,True,368
sample-0000168,sample_trader_334,2026-08-03T11:39:12+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,6,41,309,62391,16,,sensex,sensex,True,372
sample-0000169,sample_trader_416,2026-08-04T04:41:54+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",28,43,365,11103,16,,intraday,intraday,True,452
sample-0000170,sample_trader_225,2026-08-03T16:31:43+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,16,66,312,20857,11,,sensex,sensex,True,405
sample-0000171,sample_trader_397,2026-08-03T17:35:02+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,10,76,26,43913,2,,sensex,sensex,True,114
sample-0000172,sample_trader_130,2026-08-03T22:07:17+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,23,77,447,19759,10,,intraday,intraday,True,557
sample-0000173,sample_trader_336,2026-08-03T21:10:18+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",22,50,66,78043,2,,banknifty,banknifty,True,140
sample-0000174,sample_trader_344,2026-08-04T03:48:50+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",22,67,47,55546,16,,nifty50,nifty50,True,152
sample-0000175,sample_trader_110,2026-08-04T01:54:13+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,10,62,98,29743,4,,intraday,intraday,True,174
sample-0000176,sample_trader_395,2026-08-03T13:58:57+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,17,67,19,44190,19,,sensex,sensex,True,122
sample-0000177,sample_trader_93,2026-08-04T02:33:34+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",26,79,414,21747,14,nseindia,nifty50,nifty50,True,533
sample-0000178,sample_trader_313,2026-08-03T16:17:38+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,9,57,119,70043,7,,intraday,intraday,True,192
sample-0000179,sample_trader_348,2026-08-03T19:04:27+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",30,73,225,60563,9,,sensex,sensex,True,337
sample-0000180,sample_trader_419,2026-08-04T02:33:59+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,6,77,70,32818,1,,nifty50,nifty50,True,154
sample-0000181,sample_trader_64,2026-08-03T13:40:59+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,9,10,390,21062,8,,intraday,intraday,True,417
sample-0000182,sample_trader_47,2026-08-03T16:32:20+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,30,28,418,59180,11,,nifty50,nifty50,True,487
sample-0000183,sample_trader_258,2026-08-03T18:01:56+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,11,30,197,10746,11,,sensex,sensex,True,249
sample-0000184,sample_trader_172,2026-08-03T08:48:09+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",25,18,70,5070,9,,nifty50,nifty50,True,122
sample-0000185,sample_trader_230,2026-08-03T15:23:13+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",19,0,463,10434,0,,sensex,sensex,True,482
sample-0000186,sample_trader_398,2026-08-04T04:25:07+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",9,30,154,16020,1,,banknifty,banknifty,True,194
sample-0000187,sample_trader_57,2026-08-04T06:10:48+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,26,63,305,70311,0,,intraday,intraday,True,394
sample-0000188,sample_trader_150,2026-08-04T03:14:22+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,13,0,314,46294,7,,nifty50,nifty50,True,334
sample-0000189,sample_trader_185,2026-08-03T13:24:26+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",2,67,278,66546,16,,intraday,intraday,True,363
sample-0000190,sample_trader_326,2026-08-04T06:52:54+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",12,47,129,2178,11,,nifty50,nifty50,True,199
sample-0000191,sample_trader_322,2026-08-03T08:32:33+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,3,74,376,43633,4,nseindia,sensex,sensex,True,457
sample-0000192,sample_trader_90,2026-08-03T09:03:48+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",26,59,356,62772,20,,sensex,sensex,True,461
sample-0000193,sample_trader_19,2026-08-03T15:48:12+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",9,25,22,26194,1,,nifty50,nifty50,True,57
